ChapterNumber,CharCountDiff,LevDistance,Link,Title,paraChangeCount,paraCount,textLevTotal
CFM92240,0.0,2.0,View changes,Management Expenses,0.0,14.0,0.0
CFM92485,0.0,2.0,View changes,The DDS Mismatches,1.0,7.0,1.0
CFM92510,0.0,1.0,View changes,Introduction,0.0,12.0,0.0
CFM92520,0.0,1.0,View changes,Exemption For Group Treasury Companies,2.0,18.0,2.0
CFM92530,0.0,1.0,View changes,Group Treasury Companies: Periods Of Account Beginning Before11 December 2012,1.0,15.0,1.0
CFM92570,0.0,2.0,View changes,Charities,0.0,9.0,0.0
CFM92725,0.0,2.0,View changes,Debt Cap: Anti-Avoidance Rules: Main Rules: Calculating The Counterfactual,0.0,17.0,0.0
CFM92738,0.0,2.0,View changes,Debt Cap: Anti-Avoidance Rules: Main Rules: Excluded Schemes: De Minimis Amount,1.0,8.0,1.0
CFM92820,0.0,2.0,View changes,Financing Income Amounts Potentially Involved,1.0,21.0,1.0
CFM92830,0.0,2.0,View changes,Priority Of Application,1.0,11.0,1.0
CFM93010,0.0,2.0,View changes,Deduction Of Tax,0.0,9.0,0.0
CFM95000,31.0,33.0,View changes,Interest Restriction,1.0,24.0,32.0
CFM95200,430.0,432.0,View changes,Interest Restriction: Core Rules,2.0,5.0,105.0
CFM95210,25.0,27.0,View changes,Rules: Summary Of The Rules - The Company And The Group,0.0,15.0,0.0
CFM95600,787.0,790.0,View changes,Interest Restriction: Tax-Interest,2.0,4.0,100.0
CFM96820,316.0,318.0,View changes,Ventures: Interest Allowance (Consolidated Partnerships) Election,0.0,2.0,0.0
CFM96850,240.0,242.0,View changes,Ventures: Group Ratio (Blended) Election,0.0,2.0,0.0
CFM96910,387.0,389.0,View changes,Ventures: Qualifying Infastructure Company JV,0.0,2.0,0.0
CFM97100,2010.0,2039.0,View changes,Interest Restriction: Public Infrastructure,2.0,4.0,101.0
CFM97500,203.0,205.0,View changes,Interest Restriction: Banking And Insurance Groups,2.0,4.0,125.0
CFM97700,390.0,392.0,View changes,Interest Restriction: Property And Reits,2.0,4.0,94.0
CFM97800,150.0,173.0,View changes,Interest Restriction: Leasing,2.0,4.0,76.0
CFM97900,93.0,95.0,View changes,Interest Restriction: Special Regimes,0.0,2.0,0.0
CFM98000,99.0,101.0,View changes,Interest Restriction: Anti-Avoidance,2.0,4.0,92.0
CFM98200,303.0,306.0,View changes,Interest Restriction: Carry Forward Rules,2.0,4.0,86.0
CFM98300,288.0,291.0,View changes,Interest Restriction: Commencement Rules,2.0,4.0,99.0
CFM98400,62.0,69.0,View changes,Interest Restriction: Administration,6.0,8.0,187.0
CFM98420,332.0,335.0,View changes,Administration: Reporting Requirements,0.0,2.0,0.0
CFM98630,1017.0,1020.0,View changes,Administration: UK Group Company,0.0,2.0,0.0
CFM98720,1694.0,1695.0,View changes,Administration: Enquiry Procedure,0.0,2.0,0.0
CFM98890,964.0,966.0,View changes,Administration: Record Retention And Information Powers,0.0,2.0,0.0
CFM98980,1440.0,1442.0,View changes,Administration: Penalties,0.0,2.0,0.0
CG-APP1,1.0,5.0,View changes,Abbreviations Used By Shares And Assets Valuation,0.0,10.0,0.0
CG-APP11,1.0,5.0,View changes,"Meaning Of Ordinary Share Capital (Published As Revenue & Customs Brief 87/09, January 2010)",0.0,62.0,0.0
CG-APP4,1.0,5.0,View changes,Inheritance Tax,0.0,7.0,0.0
CG-APP8,1.0,6.0,View changes,HMRC Guidance On Avoidance Through The Creation And Use Of Capital Losses By Companies,0.0,59.0,0.0
CG-APP9,1.0,7.0,View changes,Capital Gains Tax: Avoidance Through The Creation And Use Of Capital Losses,0.0,126.0,0.0
CG14480P,0.0,2.0,View changes,CG14480 Capital Gains Manual: Computation: Consideration For Disposal: Contents,0.0,67.0,0.0
CG14541,0.0,1.0,View changes,Market Value Rule: At Arm's Length,0.0,7.0,0.0
CG14543,0.0,3.0,View changes,Market Value Rule: Apply To Each Transaction,0.0,9.0,0.0
CG15800P,0.0,2.0,View changes,CG15800 Capital Gains Manual: Computation: Losses: Contents,0.0,20.0,0.0
CG15821,0.0,2.0,View changes,Losses: Restriction Of Loss Relief: Non Domiciled Individuals,0.0,11.0,0.0
CG15831,0.0,2.0,View changes,Losses: Investment In Unsuccessful Trading Companies,0.0,8.0,0.0
CG33000C,0.0,1.0,View changes,CG33000 Capital Gains Manual: Trusts And Capital Gains Tax: Contents,0.0,20.0,0.0
CG34300C,0.0,2.0,View changes,CG34300 Bare Trusts: Contents,0.0,10.0,0.0
CG35200C,0.0,3.0,View changes,CG35200 Tax Rates And Assessment And Procedures: Contents,0.0,7.0,0.0
CG37830P,0.0,2.0,View changes,CG37830 Appointment Or Advancement By Trustees: Practical Approach: Contents,0.0,15.0,0.0
CG37842,0.0,2.0,View changes,Separate Settlements: General Comments,0.0,5.0,0.0
CG37844,0.0,2.0,View changes,Separate Settlements: General Comments,0.0,4.0,0.0
CG37873,0.0,5.0,View changes,Separate Settlements: Conventional Use Of Special Powers Of Appointment,0.0,4.0,0.0
CG37873P,0.0,4.0,View changes,CG37873 Conventional Use Of Special Powers Of Appointment: Contents,0.0,10.0,0.0
CG37875,0.0,4.0,View changes,Separate Settlements: Intention Of Trustees,0.0,4.0,0.0
CG58013,141.0,214.0,View changes,Issue Of Shares/Debentures,1.0,5.0,146.0
CG58027,588.0,669.0,View changes,Amounts Brought Into Account By TCGA92/S48,4.0,5.0,594.0
CG58045,8092.0,9583.0,View changes,Example,32.0,34.0,4001.0
CG58060,7632.0,7738.0,View changes,Rights Partially Qualify,3.0,4.0,442.0
CG58065,1312.0,12191.0,View changes,TCGA92/S138A Does Not Apply: Example,31.0,33.0,4306.0
CG58070,9545.0,9653.0,View changes,Right To Receive Qcbs,3.0,4.0,331.0
CG64555,1.0,7.0,View changes,Two Or More Residences: Job Related Accommodation,1.0,34.0,3.0
CG64650P,0.0,4.0,View changes,CG64650 Non-Residential Use And Letting: Contents,0.0,33.0,0.0
CG64716,0.0,4.0,View changes,"Letting: Husband And Wife, Civil Partners, Trustees And Dependent Relatives",0.0,8.0,0.0
CG64721,0.0,4.0,View changes,Letting: Gain Arising By Reason Of Letting,0.0,6.0,0.0
CG77925,1.0,6.0,View changes,Europe: Milk Quota: Compensation For Cuts In Quota:,0.0,5.0,0.0
CG77940,1.0,6.0,View changes,Europe: Milk Quota: Miscellaneous Points,0.0,18.0,0.0
CG78110,1.0,6.0,View changes,Europe: Grubbing Up Scheme: What This Guidance Is About,0.0,11.0,0.0
CG78120,1.0,6.0,View changes,Europe: Fishing Quotas: Introduction,0.0,15.0,0.0
CG78300,1.0,6.0,View changes,Introduction,0.0,8.0,0.0
CG78300P,1.0,6.0,View changes,CG78300 Foreign Currency: Contents,0.0,30.0,0.0
CG78305,1.0,6.0,View changes,Foreign Currency,0.0,10.0,0.0
CG78310,1.0,7.0,View changes,Assets Acquired Or Sold For Currency,0.0,13.0,0.0
CG78315,1.0,5.0,View changes,Personal Expenditure Of Individuals,0.0,7.0,0.0
CG78316,1.0,7.0,View changes,Identification Of Disposals With Acquisitions,0.0,6.0,0.0
CG78320,1.0,5.0,View changes,Foreign Currency Bank Accounts - Introduction,0.0,9.0,0.0
CG78321,1.0,5.0,View changes,Foreign Currency Bank Accounts – Periods From 6 April 2012,0.0,11.0,0.0
CG78322,1.0,5.0,View changes,Foreign Currency Bank Accounts – Periods Up To 5 April 2012,0.0,6.0,0.0
CG78323,1.0,5.0,View changes,Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits – Periods Up To 5 April 2012,0.0,21.0,0.0
CG78324,1.0,5.0,View changes,Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits: Position Before 6 April 2010,0.0,9.0,0.0
CG78325,1.0,5.0,View changes,Foreign Currency Bank Accounts: Treatment Of Withdrawals And Debits For Individuals – SP10/84 For Periods Up To 5 April 2012,0.0,11.0,0.0
CG78327,1.0,6.0,View changes,Foreign Currency Bank Accounts: Aggregation Of Debits And Credits – For Periods Up To 5 April 2012,0.0,12.0,0.0
CG78328,1.0,7.0,View changes,Foreign Currency Bank Accounts: Aggregation Of Debits And Credits: Example For Periods Up To 5 April 2012,0.0,28.0,0.0
CG78334,1.0,5.0,View changes,Debts In Currency Owing To Non-Domiciled Persons – For Periods Up To 5 April 2012,0.0,5.0,0.0
CG78335,1.0,7.0,View changes,Foreign Currency Loans,0.0,6.0,0.0
CG78336,1.0,5.0,View changes,Example,0.0,8.0,0.0
CG78400,1.0,5.0,View changes,Exchange Control,0.0,5.0,0.0
CG78401,1.0,5.0,View changes,Delayed Remittances,0.0,13.0,0.0
CG78402,1.0,5.0,View changes,Time Limit,0.0,10.0,0.0
CG78403,1.0,5.0,View changes,Assessment Of Deferred Gains,0.0,6.0,0.0
CG78405,1.0,5.0,View changes,Amount Assessable,0.0,5.0,0.0
CG78406,1.0,6.0,View changes,Treatment Of Currency,0.0,5.0,0.0
CG78407,1.0,7.0,View changes,Claims,0.0,5.0,0.0
CG78408,1.0,4.0,View changes,Example,0.0,13.0,0.0
CG78409,1.0,7.0,View changes,Foreign Currency – Practical Considerations With Returns,0.0,7.0,0.0
CG99997,1.0,5.0,View changes,Feedback,0.0,16.0,0.0
CG99998,1.0,5.0,View changes,Technical Help For HMRC Staff,0.0,5.0,0.0
CG99999,1.0,5.0,View changes,Other Guidance,0.0,12.0,0.0
CGAPP1P,1.0,5.0,View changes,CGAPP1 Appendices: Contents,0.0,9.0,0.0
CH11200,563.0,566.0,View changes,"Income Tax, Capital Gains Tax And Corporation Tax General Requirements",14.0,19.0,1305.0
CH12100,1418.0,1423.0,View changes,What VAT: General,4.0,15.0,894.0
CH12400,0.0,4.0,View changes,What VAT: Special Schemes,0.0,7.0,0.0
CH141140,0.0,3.0,View changes,Interest: General Rule - Examples,1.0,13.0,1.0
CH14200,689.0,696.0,View changes,Avoidance,5.0,6.0,1069.0
CH142100,0.0,3.0,View changes,Late Payment Overview,1.0,10.0,1.0
CH142200,0.0,3.0,View changes,Special Provisions For Amount: Contents,0.0,9.0,0.0
CH142240,0.0,3.0,View changes,Interest: Late Payment Interest: Special Provisions: Special Provisions For Amount: IT Payments On Account And Balancing Payments,1.0,18.0,1.0
CH142260,0.0,2.0,View changes,Late Payment IT Payments On Account And Balancing Payments - Examples,1.0,31.0,1.0
CH142280,0.0,3.0,View changes,Interest: Late Payment Interest: Special Provisions: Special Provisions For Amount: IT Payments On Account And Overpayments,1.0,12.0,1.0
CH142300,0.0,2.0,View changes,IT Payments On Account And Overpayments - Example,1.0,16.0,1.0
CH143000,0.0,3.0,View changes,Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Contents,0.0,14.0,0.0
CH143020,0.0,3.0,View changes,Overview,1.0,11.0,1.0
CH143040,0.0,3.0,View changes,Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Recovery Of Dividend Tax Credits Or Interest On That Payment,1.0,8.0,1.0
CH143240,0.0,3.0,View changes,Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Amended Assessments And Discovery Assessments,1.0,12.0,1.0
CH143260,7700.0,7972.0,View changes,Amended Assessments And Discovery Assessments - Examples,13.0,25.0,2700.0
CH143300,0.0,4.0,View changes,Amounts Postponed Due To Appeal - Example,0.0,9.0,0.0
CH143340,0.0,3.0,View changes,Over-Repayment Of Tax - Example,0.0,9.0,0.0
CH143360,0.0,3.0,View changes,Interest: Late Payment Interest: Special Provisions: Special Provisions For Start Dates: Person Dies,2.0,11.0,2.0
CH14530,0.0,3.0,View changes,"Person Carrying On A Trade, Profession Or Business",1.0,13.0,1.0
CH14550,83.0,196.0,View changes,"Income Tax And Capital Gains Tax: Person Not Carrying On A Trade, Profession Or Business",0.0,11.0,0.0
CH14600,0.0,4.0,View changes,Corporation Tax,1.0,14.0,1.0
CH146040,0.0,2.0,View changes,Interest: General Rule,1.0,26.0,1.0
CH14650,12001.0,12010.0,View changes,Capital Gains Or Losses,6.0,19.0,662.0
CH14930,0.0,3.0,View changes,Insurance Premium Tax,1.0,6.0,1.0
CH14950,0.0,3.0,View changes,"Aggregates Levy, Climate Change Levy And Landfill Tax",1.0,8.0,1.0
CH149930,0.0,4.0,View changes,Interest: Summary Of Special Provisions,3.0,24.0,3.0
CH149950,321.0,341.0,View changes,Interest: Glossary,0.0,31.0,0.0
CH151200,0.0,3.0,View changes,How Penalties Apply To Different Tax Regimes,1.0,20.0,1.0
CH152700,929.0,946.0,View changes,Penalties: Monthly And Quarterly Tax Periods - Examples,11.0,19.0,2341.0
CH15300,0.0,3.0,View changes,VAT: Shorter Retention Periods,1.0,20.0,1.0
CH153400,1079.0,1109.0,View changes,Penalties: Examples,16.0,23.0,3211.0
CH15400,0.0,3.0,View changes,VAT: Minimum Retention Periods For Manual Records,1.0,12.0,1.0
CH15500,848.0,851.0,View changes,VAT: Retention Periods For Computer Records,7.0,10.0,2042.0
CH155340,5470.0,5480.0,View changes,Penalties: Failure To Pay All Or Part Of Amounts Due - Default Penalty,8.0,16.0,1796.0
CH155550,0.0,3.0,View changes,Overview,1.0,18.0,1.0
CH180000,0.0,4.0,View changes,Dishonest Tax Agents: Contents,0.0,22.0,0.0
CH180120,0.0,3.0,View changes,Reason For The Legislation,0.0,12.0,0.0
CH180140,0.0,3.0,View changes,Commencement Date,0.0,9.0,0.0
CH182120,0.0,2.0,View changes,Overview,1.0,9.0,1.0
CH182140,0.0,2.0,View changes,What Is A Conduct Notice,1.0,8.0,1.0
CH183320,0.0,3.0,View changes,Overview,1.0,10.0,1.0
CH184060,0.0,3.0,View changes,Overview,2.0,12.0,3.0
CH184080,0.0,3.0,View changes,Deciding The Amount,1.0,12.0,2.0
CH184140,0.0,3.0,View changes,Disclosure: Overview,1.0,13.0,1.0
CH185020,0.0,3.0,View changes,Overview,1.0,12.0,1.0
CH185040,0.0,3.0,View changes,What The Assessment Must Include,1.0,26.0,1.0
CH185070,0.0,3.0,View changes,Time Limits For Assessing Penalties - Examples,1.0,26.0,1.0
CH186140,54.0,57.0,View changes,Before We Publish Details,0.0,13.0,0.0
CH190100,0.0,3.0,View changes,Overview,2.0,29.0,2.0
CH190400,0.0,3.0,View changes,What Is A Person,1.0,19.0,1.0
CH190684,0.0,3.0,View changes,The Publication Questions: Question 3 - Was This Relevant Penalty Found As A Consequence Of An Investigation: When Is A Person Found To Have Incurred A Relevant Penalty,1.0,16.0,1.0
CH190702,0.0,2.0,View changes,Introduction,0.0,10.0,0.0
CH190722,0.0,3.0,View changes,Introduction,1.0,12.0,1.0
CH190724,0.0,3.0,View changes,Qualifying Potential Lost Revenue,1.0,17.0,1.0
CH190890,0.0,3.0,View changes,Referring A Case To Managing Serious Defaulters Programme,1.0,10.0,1.0
CH190920,0.0,3.0,View changes,Publication: Introduction,1.0,11.0,1.0
CH201550,38.0,268.0,View changes,General: Comp1 - Temporary Authorisation Of Tax Adviser During A Compliance Check,46.0,49.0,11189.0
CH201640,14.0,36.0,View changes,HMRC Open Source Policy,2.0,13.0,88.0
CH201660,54.0,57.0,View changes,Overt Open Source Research – Tier 1,2.0,5.0,24.0
CH201740,29.0,32.0,View changes,Examples Considering Authorisation Under RIPA,1.0,4.0,14.0
CH208000,0.0,3.0,View changes,Returned Letter Service (RLS) - Action On Receipt Of An RLS Correspondence,0.0,35.0,0.0
CH223150,0.0,6.0,View changes,Address Outside UK,0.0,22.0,0.0
CH301100,0.0,4.0,View changes,Suspected Deliberate Evasion,0.0,26.0,0.0
CH401000,46.0,63.0,View changes,Introduction: Contents,5.0,16.0,163.0
CH402000,21.0,1038.0,View changes,Establishing Penalty Behaviour: Contents,16.0,20.0,521.0
CH402150,65.0,612.0,View changes,Evasion: Contents,7.0,8.0,251.0
CH402160,106.0,342.0,View changes,Establishing Behaviour: Evasion: Introduction,1.0,4.0,10.0
CH402170,16.0,376.0,View changes,Establishing Behaviour: Evasion: Referral Criteria,2.0,5.0,24.0
CH402180,102.0,354.0,View changes,Establishing Behaviour: Evasion: Referral Process,1.0,4.0,14.0
CH480200,0.0,3.0,View changes,What You Need To Do,0.0,14.0,0.0
CH62160,32.0,35.0,View changes,12 Month Further Penalties: Contents,2.0,6.0,43.0
CH81110,1015.0,1025.0,View changes,The Four Types Of Inaccuracy,10.0,17.0,1526.0
CH81120,171.0,177.0,View changes,What Is Reasonable Care,13.0,15.0,3749.0
CH81125,1821.0,1827.0,View changes,Reliance On Another Person,18.0,19.0,2930.0
CH81130,163.0,168.0,View changes,Inaccuracy Despite Taking Reasonable Care,15.0,16.0,2453.0
CH81131,91.0,101.0,View changes,Inaccuracy Despite Taking Reasonable Care No Penalty Due - Examples,1.0,9.0,127.0
CH81160,91.0,102.0,View changes,Deliberate And Concealed Inaccuracy,1.0,21.0,127.0
CH81161,91.0,101.0,View changes,Examples Of Deliberate And Concealed,1.0,15.0,127.0
CH81165,0.0,3.0,View changes,Inaccuracy Attributable To Another Person,1.0,16.0,1.0
CH81168,91.0,101.0,View changes,Intentions Of Another Person - Examples,1.0,21.0,127.0
CH81170,91.0,102.0,View changes,Under- Assessment By HMRC,1.0,16.0,127.0
CH81180,0.0,3.0,View changes,Onus Of Proof,1.0,12.0,1.0
CH820000,2730.0,2732.0,View changes,High Volume Agents,2.0,35.0,225.0
CH82120,0.0,3.0,View changes,Amount Of Penalty - Introduction,1.0,22.0,1.0
CH82161,91.0,101.0,View changes,Examples Of PLR For A Single Inaccuracy,1.0,28.0,127.0
CH82162,2000.0,2006.0,View changes,Examples Of PLR For An Under-Assessment,14.0,15.0,2656.0
CH82180,1462.0,1467.0,View changes,More Than One Inaccuracy,13.0,14.0,2314.0
CH82200,91.0,101.0,View changes,Grouping Inaccuracies,1.0,17.0,127.0
CH82272,91.0,101.0,View changes,Example Of Allocating Overstatements To PLR,1.0,18.0,127.0
CH82310,163.0,168.0,View changes,Losses Used,6.0,7.0,920.0
CH82320,889.0,896.0,View changes,Losses Not Used,7.0,8.0,1008.0
CH82330,91.0,101.0,View changes,Losses Available For Potential Lost Revenue Calculation,1.0,13.0,127.0
CH82331,982.0,994.0,View changes,Losses Available Income Tax Example,5.0,10.0,649.0
CH82333,91.0,102.0,View changes,Losses Available Corporation Tax Example,1.0,10.0,127.0
CH82340,91.0,101.0,View changes,Understatement Of Aggregate Group Profits,1.0,10.0,127.0
CH82341,2187.0,2199.0,View changes,Aggregate Group Losses,15.0,16.0,3196.0
CH82342,91.0,101.0,View changes,Example - Understatement Of Profits Creates An Aggregate Loss,1.0,25.0,127.0
CH82343,179.0,184.0,View changes,Example - Overstatement Of Losses Creates An Aggregate Loss,24.0,32.0,3231.0
CH82344,179.0,184.0,View changes,Example - Understatement Of Profits Increases The Aggregate Loss,15.0,18.0,1785.0
CH82345,179.0,185.0,View changes,Example - Overstatement Of Losses Increases The Aggregate Loss,15.0,18.0,1806.0
CH82350,91.0,101.0,View changes,Losses And When To Assess A Penalty,1.0,14.0,127.0
CH82370,91.0,101.0,View changes,Losses Where There Is No Reasonable Prospect Of Use,1.0,16.0,127.0
CH82371,91.0,102.0,View changes,Example - Losses - No Reasonable Prospect Of Use,1.0,12.0,127.0
CH82394,0.0,3.0,View changes,Examples - Gap Between Period End Dates,1.0,14.0,1.0
CH82430,0.0,2.0,View changes,Quality Of Disclosure,1.0,18.0,1.0
CH82470,1920.0,1959.0,View changes,Maximum And Minimum Penalties For Each Type Of Behaviour,6.0,9.0,1534.0
CH82511,91.0,100.0,View changes,Unprompted Disclosure Calculation Example,1.0,12.0,127.0
CH82512,91.0,100.0,View changes,Prompted Disclosure Calculation Example,1.0,11.0,127.0
CH830100,3212.0,3840.0,View changes,Overview,10.0,21.0,1259.0
CH83120,0.0,3.0,View changes,Making A Decision To Suspend A Penalty,1.0,15.0,1.0
CH83170,0.0,3.0,View changes,Suspension Period,1.0,9.0,1.0
CH83181,0.0,3.0,View changes,Overview,3.0,13.0,3.0
CH84010,92.0,102.0,View changes,Types Of Appeal,1.0,12.0,128.0
CH840100,0.0,3.0,View changes,Introduction,1.0,21.0,1.0
CH84020,1082.0,1094.0,View changes,Who Is Entitled To Appeal,6.0,9.0,1218.0
CH84030,91.0,101.0,View changes,Appeals Against The Imposition Of A Penalty,1.0,12.0,127.0
CH84040,91.0,102.0,View changes,Appeals Against The Amount Of A Penalty,1.0,14.0,127.0
CH84070,92.0,102.0,View changes,Which Tribunal Will Hear The Appeal And Procedures,1.0,8.0,128.0
CH845000,518.0,704.0,View changes,Poor Technical Ability,7.0,14.0,1156.0
CH84610,0.0,3.0,View changes,Officer Of A Company's Liability To Pay A Penalty,2.0,17.0,2.0
CH84615,54.0,57.0,View changes,Deliberate Inaccuracies Attributable To An Officer Of The Company,1.0,14.0,1.0
CH84635,54.0,57.0,View changes,Personal Gain,1.0,13.0,1.0
CH84710,1024.0,1039.0,View changes,Introduction,6.0,7.0,1346.0
CH84720,91.0,101.0,View changes,Partnerships And SA,1.0,16.0,127.0
CH84730,4403.0,4417.0,View changes,Liable Partners,14.0,20.0,2706.0
CH84740,92.0,102.0,View changes,Calculating Potential Lost Revenue,1.0,8.0,128.0
CH84750,92.0,102.0,View changes,Suspended Penalties,1.0,8.0,128.0
CH84760,92.0,102.0,View changes,Appeal Against A Penalty,1.0,7.0,128.0
CH850000,1474.0,1477.0,View changes,Suspicious Repayment Or Registration Activity,2.0,13.0,402.0
CH855000,3185.0,3939.0,View changes,"Rude, Abusive, Threatening Or Violent Agents",5.0,13.0,1039.0
CH860000,488.0,672.0,View changes,Reporting Poor Agent Behaviour,8.0,16.0,1058.0
CH860100,25.0,194.0,View changes,What Happens To Reports Of Poor Agent Behaviour,1.0,6.0,126.0
CH860200,2385.0,2858.0,View changes,Reporting Agent Misconduct,3.0,7.0,811.0
CH870100,1656.0,1787.0,View changes,Overview,3.0,12.0,676.0
CH870200,437.0,594.0,View changes,Refusing To Deal With An Agent By Phone And/Or At Meetings,10.0,12.0,2052.0
CH870300,2990.0,4204.0,View changes,Refusing To Deal With An Agent Entirely,11.0,15.0,4019.0
CH871000,2467.0,2581.0,View changes,Telling Customers About Poor Agent Behaviour,11.0,20.0,3036.0
CH880000,51.0,63.0,View changes,Dishonest Tax Agents: Contents,10.0,12.0,380.0
CH880200,29.0,33.0,View changes,What Is Dishonest Conduct,2.0,16.0,8.0
CH880400,20.0,179.0,View changes,Reporting Dishonest Conduct,1.0,17.0,164.0
CH881250,0.0,3.0,View changes,Initial Contact With An Individual,1.0,14.0,1.0
CH881300,0.0,4.0,View changes,Human Rights Act Message,1.0,12.0,1.0
CH882525,0.0,2.0,View changes,What Can We Ask For,1.0,13.0,1.0
CH882620,0.0,3.0,View changes,Agent Operational Guidance: Getting Access To An Agent’S Files: The Notice: Time To Comply With The Notice,1.0,7.0,1.0
CH882630,0.0,4.0,View changes,Agent Operational Guidance: Getting Access To An Agent’S Files: The Notice: Form The Documents Must Take,1.0,8.0,1.0
CH882640,0.0,2.0,View changes,The Notice,1.0,7.0,1.0
CH883510,0.0,3.0,View changes,Overview,1.0,17.0,1.0
CH883610,0.0,3.0,View changes,"Penalties: When To Assess A Penalty Of More Than £5,000, But Less Than £50,000",1.0,28.0,1.0
CH883650,1435.0,1607.0,View changes,Penalties: Special Reduction,8.0,22.0,1263.0
CH93150,1.0,4.0,View changes,Deliberate And Concealed - Examples,0.0,11.0,0.0
CH93400,0.0,4.0,View changes,Level Of Proof,1.0,7.0,1.0
CH98550,0.0,3.0,View changes,Company Officer Liable To A Penalty,2.0,21.0,2.0
CH98600,54.0,57.0,View changes,Deliberate Wrongdoing Attributable To An Officer Of The Company,1.0,13.0,1.0
CH98660,54.0,57.0,View changes,Personal Gain,2.0,12.0,2.0
CH99250,0.0,3.0,View changes,Double Jeopardy,1.0,8.0,1.0
CHG100,19.0,23.0,View changes,Introduction: Contents,1.0,9.0,20.0
CHG110,40.0,81.0,View changes,Introduction: The Role Of CPST And CCAST,2.0,23.0,70.0
CHG130,57.0,60.0,View changes,Introduction: Getting Help,0.0,5.0,0.0
CIRD42010,592.0,599.0,View changes,Re-Organisations: Overview,2.0,15.0,549.0
CISR65020,0.0,3.0,View changes,Failure To Submit A Monthly Return (CIS300),0.0,14.0,0.0
CISR65650,0.0,4.0,View changes,Vacating A Penalty,0.0,47.0,0.0
CISR69000,0.0,3.0,View changes,Monthly Returns Information Contents,0.0,10.0,0.0
CISR69010,0.0,2.0,View changes,Monthly Returns Introduction,0.0,10.0,0.0
CISR69020,0.0,2.0,View changes,Monthly Returns Contractor Scheme End Of Year (EOY) Process,0.0,44.0,0.0
CISR69040,0.0,2.0,View changes,Monthly Returns Resend End Of Year (EOY) Totals,0.0,12.0,0.0
CISR69060,0.0,2.0,View changes,Monthly Returns Insolvencies,0.0,12.0,0.0
CISR69640,0.0,2.0,View changes,Monthly Returns Insolvencies,0.0,18.0,0.0
CISR72000,0.0,3.0,View changes,Deductions: Credit And Repayment: Contents,0.0,18.0,0.0
CISR72020,0.0,3.0,View changes,Contractor Role,0.0,14.0,0.0
CISR72050,0.0,3.0,View changes,Subcontractor Claims Procedure,0.0,12.0,0.0
CISR72070,0.0,2.0,View changes,Credit Claimed Where No Deduction Made,0.0,9.0,0.0
CISR73020,0.0,2.0,View changes,Deductions: Examination Of Payment And Deduction Statement Received From Subcontractor,0.0,27.0,0.0
CISR73610,0.0,2.0,View changes,Deductions: Examination Of Payment And Deduction Statements Received From Subcontractor,0.0,15.0,0.0
CISR75030,0.0,2.0,View changes,Claims For In-Year Repayment,0.0,30.0,0.0
CISR84620,0.0,2.0,View changes,Compliance: Record (Unallocated) Deduction Details,0.0,26.0,0.0
CISR90090,0.0,2.0,View changes,Contractor Scheme End Of Year (EOY) Totals,0.0,53.0,0.0
CISR90100,0.0,2.0,View changes,Contractor Scheme Compliance History,0.0,15.0,0.0
CISR90210,0.0,2.0,View changes,Subcontractor Payment Details,0.0,45.0,0.0
COG101340,0.0,3.0,View changes,Authorisation Functions: Contents,0.0,11.0,0.0
COG101380,0.0,3.0,View changes,Task List,0.0,5.0,0.0
COG101420,0.0,3.0,View changes,Approve Decision List,0.0,6.0,0.0
COG80920,0.0,3.0,View changes,Risk Indicators: Contents,0.0,7.0,0.0
COG80940,0.0,3.0,View changes,What The Risk Indicators Are,0.0,4.0,0.0
COG81000,0.0,3.0,View changes,RIS PCD (Corporate Risk Projects And Profiles) Previously Technical Risking Group,0.0,4.0,0.0
COG931250,0.0,2.0,View changes,Initial Review Of Cases: Contents,0.0,15.0,0.0
COG931270,0.0,2.0,View changes,Cases Not Suitable For A Direction And Decision,0.0,5.0,0.0
COG931290,0.0,2.0,View changes,The Employee Has Paid The Under-Deducted PAYE Through Self Assessment,0.0,6.0,0.0
COG931310,0.0,3.0,View changes,Employee Died Before PAYE Failure Discovered Or Did Not Admit To Knowledge Or Failure,0.0,6.0,0.0
COG932000,0.0,4.0,View changes,How To Answer Representations: Contents,0.0,10.0,0.0
COG932020,0.0,3.0,View changes,How To Answer Replies Received: Replies 1,0.0,6.0,0.0
COG932100,0.0,3.0,View changes,Alternative Rights Of Recovery (PAYE Direction): Making A Direction: Contents,0.0,9.0,0.0
COG932120,0.0,4.0,View changes,Alternative Rights Of Recovery (PAYE Directions): Making A Direction: Preparing A Direction And A Decision,0.0,7.0,0.0
COG932140,0.0,3.0,View changes,Alternative Rights Of Recovery (PAYE Directions): Making A Direction: Direction And Decision Not Signed,0.0,8.0,0.0
COG932200,23.0,32.0,View changes,Action Following A Direction: Contents,9.0,12.0,332.0
COM1190,0.0,3.0,View changes,Superseding A AP - Enquiry In Progress,0.0,8.0,0.0
COM130030,0.0,1.0,View changes,Amended Returns CTSA Aps,0.0,58.0,0.0
COM131012,0.0,1.0,View changes,Amended E-Filed List (AEFL) (Action Guide),0.0,107.0,0.0
